timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
160.0,0.0003,0.0,0.0001,0.0003,0.0001,0.024,0.0026,0.0108,0.005,0.0,0.0436
161.0,0.0001,0.0,0.0002,0.0005,0.0,0.0,0.0024,0.0101,0.005,0.0,0.0255
162.0,0.0001,0.0006,0.0003,0.0005,0.0,0.0,0.0046,0.0093,0.0055,0.0,0.0286
163.0,0.0012,0.0,0.0002,0.0005,0.0002,0.0434,0.005,0.0106,0.0055,0.0,0.0673
164.0,0.0002,0.0,0.0002,0.0004,0.0,0.0008,0.0043,0.01,0.0053,0.0,0.0217
165.0,0.0001,0.0,0.0002,0.0004,0.0,0.0005,0.0042,0.0097,0.0052,0.0,0.0208
166.0,0.0003,0.0006,0.0001,0.0003,0.0001,0.0046,0.0043,0.0131,0.0058,0.0,0.0296
167.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0038,0.0105,0.0057,0.0,0.0209
168.0,0.0002,0.0,0.0001,0.0003,0.0,0.0005,0.0072,0.0101,0.0058,0.0,0.0247
169.0,0.0001,0.0006,0.0001,0.0003,0.0,0.0064,0.0121,0.0098,0.0068,0.0,0.0369
170.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0024,0.0105,0.0064,0.0,0.0203
171.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0025,0.0116,0.0065,0.0,0.0214
172.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0032,0.0101,0.0065,0.0,0.021
173.0,0.0001,0.0,0.0002,0.0004,0.0,0.0045,0.0048,0.0102,0.0062,0.0,0.0269
174.0,0.0,0.0007,0.0001,0.0003,0.0,0.0,0.0028,0.0107,0.0058,0.0,0.0283
175.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0025,0.0107,0.0056,0.0,0.0198
176.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0066,0.0106,0.0065,0.0,0.0246
177.0,0.0002,0.0,0.0001,0.0003,0.0,0.0033,0.0232,0.011,0.0064,0.0,0.0451
178.0,0.0004,0.0007,0.0003,0.0005,0.0,0.0,0.001,0.0103,0.0065,0.0,0.0281
179.0,0.0003,0.0,0.0002,0.0005,0.0001,0.0144,0.0038,0.0107,0.0066,0.0,0.037
180.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0015,0.0111,0.0077,0.0,0.0212
181.0,0.0,0.0006,0.0001,0.0003,0.0,0.0,0.0016,0.0116,0.0064,0.0,0.0212
182.0,0.0001,0.0,0.0001,0.0003,0.0,0.0,0.0017,0.0103,0.0176,0.0,0.039
183.0,0.0,0.0,0.0002,0.0004,0.0,0.0039,0.0108,0.0118,0.0072,0.0,0.0349
184.0,0.0002,0.0013,0.0003,0.0005,0.0,0.006,0.0024,0.0122,0.0101,0.0,0.0334
185.0,0.0,0.0009,0.0002,0.0005,0.0,0.0,0.0029,0.0108,0.0117,0.0,0.0275
186.0,0.0004,0.0,0.0002,0.0005,0.0,0.0,0.0026,0.0113,0.0063,0.0,0.0304
187.0,0.0,0.0,0.0002,0.0003,0.0001,0.0297,0.0057,0.0104,0.0177,0.0,0.0645
188.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0022,0.0117,0.0063,0.0,0.0213
189.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0024,0.012,0.0117,0.0,0.0271
190.0,0.0002,0.0,0.0002,0.0003,0.0,0.0087,0.0029,0.0124,0.0067,0.0,0.0319
191.0,0.0004,0.0,0.0002,0.0003,0.0001,0.0128,0.0043,0.0114,0.0067,0.0,0.0365
192.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0094,0.0117,0.0064,0.0,0.0285
193.0,0.0,0.0009,0.0002,0.0004,0.0,0.0,0.0035,0.011,0.0073,0.0,0.0239
